Funfam	UniProt	Segments	Length
3.20.20.70-FF-000007.faa	A0A2Y9GXS2	17-514	498
3.20.20.70-FF-000007.faa	A0A485M9B3	17-514	498
3.20.20.70-FF-000007.faa	A0A2U3Z5X4	17-514	498
3.20.20.70-FF-000007.faa	S7MRZ4	17-514	498
3.20.20.70-FF-000007.faa	M3WC84	17-514	498
3.20.20.70-FF-000007.faa	T0MFE2	17-514	498
3.20.20.70-FF-000007.faa	A0A3B5KNJ2	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q2PSF0	17-514	498
3.20.20.70-FF-000007.faa	A0A2U3VV46	17-509	493
3.20.20.70-FF-000007.faa	A0A3P9LAF6	17-514	498
3.20.20.70-FF-000007.faa	A0A452RTJ2	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q7VVM8	17-514	498
3.20.20.70-FF-000007.faa	A0A384D5J2	17-514	498
3.20.20.70-FF-000007.faa	A0A3P8TCT0	17-514	498
3.20.20.70-FF-000007.faa	I3IZT5	17-514	498
3.20.20.70-FF-000007.faa	H0WNT9	17-514	498
3.20.20.70-FF-000007.faa	A0A2D0R121	17-514	498
3.20.20.70-FF-000007.faa	P12269	17-514	498
3.20.20.70-FF-000007.faa	F7DFY4	25-523	499
3.20.20.70-FF-000007.faa	Q3SWY3	17-514	498
3.20.20.70-FF-000007.faa	A0A2U3VV99	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q7Q3N2	17-514	498
3.20.20.70-FF-000007.faa	A0A452E7M2	17-514	498
3.20.20.70-FF-000007.faa	W5Q1I6	17-514	498
3.20.20.70-FF-000007.faa	A0A2U9BZU3	17-514	498
3.20.20.70-FF-000007.faa	A0A2I3GP97	17-509	493
3.20.20.70-FF-000007.faa	G1TEA8	18-515	498
3.20.20.70-FF-000007.faa	A0A3Q2ZYI8	17-514	498
3.20.20.70-FF-000007.faa	Q7ZXT8	17-514	498
3.20.20.70-FF-000007.faa	F7DTY4	17-514	498
3.20.20.70-FF-000007.faa	A0A3B3UVV4	17-511	495
3.20.20.70-FF-000007.faa	G3RBQ8	17-514	498
3.20.20.70-FF-000007.faa	A0A384N6C2	17-514	498
3.20.20.70-FF-000007.faa	H2R178	17-514	498
3.20.20.70-FF-000007.faa	A0A2R9A6W6	17-514	498
3.20.20.70-FF-000007.faa	P12268	17-514	498
3.20.20.70-FF-000007.faa	A0A087XLQ7	17-516	500
3.20.20.70-FF-000007.faa	A0A3B3WVW3	17-511	495
3.20.20.70-FF-000007.faa	E9PU28	17-514	498
3.20.20.70-FF-000007.faa	A0A287D1Y9	17-514	498
3.20.20.70-FF-000007.faa	A0A1S3G4D5	17-514	498
3.20.20.70-FF-000007.faa	A0A096NQP5	17-520	504
3.20.20.70-FF-000007.faa	F6VXT4	17-520	504
3.20.20.70-FF-000007.faa	A0A2K5D114	17-520	504
3.20.20.70-FF-000007.faa	A0A3Q1HMK8	17-514	498
3.20.20.70-FF-000007.faa	A0A226NF75	17-335_383-561	498
3.20.20.70-FF-000007.faa	U3IHB9	17-514	498
3.20.20.70-FF-000007.faa	A0A3B4ZYX9	17-514	498
3.20.20.70-FF-000007.faa	Q6P9U9	17-514	498
3.20.20.70-FF-000007.faa	A0A2K6LRY8	17-514	498
3.20.20.70-FF-000007.faa	A0A2K6NA66	17-514	498
3.20.20.70-FF-000007.faa	A0A341ATQ5	17-514	498
3.20.20.70-FF-000007.faa	A0A2Y9FSY2	17-514	498
3.20.20.70-FF-000007.faa	A0A151NFK7	17-508	492
3.20.20.70-FF-000007.faa	F7CYY5	17-515	499
3.20.20.70-FF-000007.faa	H9YWM9	17-514	498
3.20.20.70-FF-000007.faa	A0A2K5ZLJ4	17-514	498
3.20.20.70-FF-000007.faa	A0A2K5LJT8	17-514	498
3.20.20.70-FF-000007.faa	G7NXU9	17-514	498
3.20.20.70-FF-000007.faa	A0A0D9RRV1	17-514	498
3.20.20.70-FF-000007.faa	A0A2K5JRG8	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q7SQ39	17-520	504
3.20.20.70-FF-000007.faa	G3WPW6	17-514	498
3.20.20.70-FF-000007.faa	A0A218VC12	17-514	498
3.20.20.70-FF-000007.faa	H2TMF1	17-511	495
3.20.20.70-FF-000007.faa	A0A2K5SGV4	17-514	498
3.20.20.70-FF-000007.faa	D2HEW1	17-514	498
3.20.20.70-FF-000007.faa	A0A2D0QUX2	97-594	498
3.20.20.70-FF-000007.faa	A0A3Q1J1Y9	43-540	498
3.20.20.70-FF-000007.faa	A0A3B4AG56	17-513	497
3.20.20.70-FF-000007.faa	A0A0P7VCM5	89-585	497
3.20.20.70-FF-000007.faa	A0A3P8ZCN5	120-616	497
3.20.20.70-FF-000007.faa	A0A3P8X7B4	44-541	498
3.20.20.70-FF-000007.faa	M4AW60	44-541	498
3.20.20.70-FF-000007.faa	A0A3P9CW87	96-592	497
3.20.20.70-FF-000007.faa	A0A2D0QU84	17-521	505
3.20.20.70-FF-000007.faa	A0A3Q1HBP5	17-513	497
3.20.20.70-FF-000007.faa	A0A3P8R6U2	17-513	497
3.20.20.70-FF-000007.faa	A0A3P9PHI6	97-591	495
3.20.20.70-FF-000007.faa	A0A1S3MLX1	98-594	497
3.20.20.70-FF-000007.faa	A0A3P9KWK9	43-540	498
3.20.20.70-FF-000007.faa	A0A3B3WKA5	17-509	493
3.20.20.70-FF-000007.faa	A0A2D0QU79	97-600	504
3.20.20.70-FF-000007.faa	A0A2I4BJ78	96-592	497
3.20.20.70-FF-000007.faa	A0A2I4AVX8	43-540	498
3.20.20.70-FF-000007.faa	C0H976	44-541	498
3.20.20.70-FF-000007.faa	A0A3Q3W9P5	22-518	497
3.20.20.70-FF-000007.faa	A0A3B4Y5G7	118-615	498
3.20.20.70-FF-000007.faa	A0A2I4AVY8	17-514	498
3.20.20.70-FF-000007.faa	A0A146ZTU3	44-541	498
3.20.20.70-FF-000007.faa	A0A3Q3LWK3	88-585	498
3.20.20.70-FF-000007.faa	A0A3B4TBE6	17-514	498
3.20.20.70-FF-000007.faa	W5JZI8	98-594	497
3.20.20.70-FF-000007.faa	A0A2D0QSA3	97-593	497
3.20.20.70-FF-000007.faa	A0A3Q1GMW1	17-514	498
3.20.20.70-FF-000007.faa	A0A3P8VBI6	90-587	498
3.20.20.70-FF-000007.faa	A0A3P8ZB67	17-514	498
3.20.20.70-FF-000007.faa	A0A3B5R5I7	17-514	498
3.20.20.70-FF-000007.faa	G3Q8E9	44-540	497
3.20.20.70-FF-000007.faa	Q5RGV0	42-539	498
3.20.20.70-FF-000007.faa	A0A3P8V346	17-514	498
3.20.20.70-FF-000007.faa	A0A3B4EWG6	45-542	498
3.20.20.70-FF-000007.faa	B2GRR5	17-512	496
3.20.20.70-FF-000007.faa	Q6GMG5	17-512	496
3.20.20.70-FF-000007.faa	A0A3Q1G3D9	17-513	497
3.20.20.70-FF-000007.faa	A0A3P9CW92	96-589	494
3.20.20.70-FF-000007.faa	A0A3B3X8Q4	116-613	498
3.20.20.70-FF-000007.faa	A0A3B4EF90	17-514	498
3.20.20.70-FF-000007.faa	A0A3B5B8A1	2-495	494
3.20.20.70-FF-000007.faa	I3JZZ5	17-514	498
3.20.20.70-FF-000007.faa	A0A3P8Z054	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q3FCW0	117-614	498
3.20.20.70-FF-000007.faa	A0A3P9N027	17-514	498
3.20.20.70-FF-000007.faa	A0A3P9N038	17-506	490
3.20.20.70-FF-000007.faa	I3KCD4	17-512	496
3.20.20.70-FF-000007.faa	W5LAB7	112-609	498
3.20.20.70-FF-000007.faa	A0A3P8X9M9	120-617	498
3.20.20.70-FF-000007.faa	A0A3B5AQ61	87-584	498
3.20.20.70-FF-000007.faa	A0A3B1K3V5	17-512	496
3.20.20.70-FF-000007.faa	A0A2D0QS98	97-601	505
3.20.20.70-FF-000007.faa	A0A1S3KP88	100-597	498
3.20.20.70-FF-000007.faa	A0A3B3UWF2	90-587	498
3.20.20.70-FF-000007.faa	H2UFZ8	17-514	498
3.20.20.70-FF-000007.faa	A0A3B3QLD2	17-514	498
3.20.20.70-FF-000007.faa	A0A3B5A4V6	88-585	498
3.20.20.70-FF-000007.faa	A0A3Q3LEI3	17-513	497
3.20.20.70-FF-000007.faa	A0A3B4BUU2	86-583	498
3.20.20.70-FF-000007.faa	A0A3B5A5S5	113-610	498
3.20.20.70-FF-000007.faa	H2UG00	43-540	498
3.20.20.70-FF-000007.faa	A0A3Q1AX04	43-540	498
3.20.20.70-FF-000007.faa	A0A3Q3M914	114-611	498
3.20.20.70-FF-000007.faa	A0A3B3UWB6	116-613	498
3.20.20.70-FF-000007.faa	A0A3B3X8S8	90-587	498
3.20.20.70-FF-000007.faa	A0A3B3X8S4	43-540	498
3.20.20.70-FF-000007.faa	Q5RGV1	17-514	498
3.20.20.70-FF-000007.faa	A0A2U9B2E9	17-514	498
3.20.20.70-FF-000007.faa	A0A2D0QS46	97-599	503
3.20.20.70-FF-000007.faa	A0A3Q2GMD1	115-612	498
3.20.20.70-FF-000007.faa	A0A3Q4ADU9	17-514	498
3.20.20.70-FF-000007.faa	A0A3B1JJD1	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q1AW55	62-559	498
3.20.20.70-FF-000007.faa	A0A3P8V357	148-645	498
3.20.20.70-FF-000007.faa	A0A3B3S5U1	91-588	498
3.20.20.70-FF-000007.faa	H2MK66	116-613	498
3.20.20.70-FF-000007.faa	A0A3P9KWH5	17-514	498
3.20.20.70-FF-000007.faa	A0A3B4TBF8	43-540	498
3.20.20.70-FF-000007.faa	A0A3B4Y9G5	92-589	498
3.20.20.70-FF-000007.faa	A0A3B3S6P3	17-514	498
3.20.20.70-FF-000007.faa	A0A1S3KQ06	100-594	495
3.20.20.70-FF-000007.faa	A0A2I4BJA2	96-591	496
3.20.20.70-FF-000007.faa	A0A1S3MM09	98-595	498
3.20.20.70-FF-000007.faa	A0A3P9BBP5	45-542	498
3.20.20.70-FF-000007.faa	A0A3Q2WZY4	45-542	498
3.20.20.70-FF-000007.faa	A0A3P8QUZ3	45-542	498
3.20.20.70-FF-000007.faa	A0A3P8V6X3	17-520	504
3.20.20.70-FF-000007.faa	A0A3Q2WLU3	96-591	496
3.20.20.70-FF-000007.faa	A0A3Q2X167	43-540	498
3.20.20.70-FF-000007.faa	A0A3P8QXB6	19-516	498
3.20.20.70-FF-000007.faa	A0A3Q3IUA2	17-513	497
3.20.20.70-FF-000007.faa	A0A3Q3JD87	88-597	510
3.20.20.70-FF-000007.faa	A0A3B3QQ58	42-538	497
3.20.20.70-FF-000007.faa	G3PGD3	17-512	496
3.20.20.70-FF-000007.faa	A0A2D0QS51	97-601	505
3.20.20.70-FF-000007.faa	A0A2D0QSL5	97-594	498
3.20.20.70-FF-000007.faa	A0A3P8T131	96-591	496
3.20.20.70-FF-000007.faa	A0A3Q2E0C2	97-592	496
3.20.20.70-FF-000007.faa	A0A3Q3AK15	17-507	491
3.20.20.70-FF-000007.faa	A0A3P9JAS8	117-614	498
3.20.20.70-FF-000007.faa	A0A3B4EUP2	19-516	498
3.20.20.70-FF-000007.faa	A0A2R8Q8K1	17-512	496
3.20.20.70-FF-000007.faa	A0A1S3KP02	100-596	497
3.20.20.70-FF-000007.faa	A0A3Q2D773	43-540	498
3.20.20.70-FF-000007.faa	A0A3Q2D7U7	89-586	498
3.20.20.70-FF-000007.faa	A0A3B3W025	43-540	498
3.20.20.70-FF-000007.faa	A0A3B4TBE4	127-624	498
3.20.20.70-FF-000007.faa	A0A3B5QVK0	97-591	495
3.20.20.70-FF-000007.faa	H3D0B1	17-513	497
3.20.20.70-FF-000007.faa	A0A3P8SC13	62-559	498
3.20.20.70-FF-000007.faa	A0A3P8YYF7	100-596	497
3.20.20.70-FF-000007.faa	A0A3Q3FAZ4	17-514	498
3.20.20.70-FF-000007.faa	A0A3P9JB08	17-514	498
3.20.20.70-FF-000007.faa	H2UFZ9	43-534	492
3.20.20.70-FF-000007.faa	A0A3Q1CC42	88-585	498
3.20.20.70-FF-000007.faa	A0A3P8QX22	114-611	498
3.20.20.70-FF-000007.faa	A0A3P9BBL3	114-611	498
3.20.20.70-FF-000007.faa	A0A3Q2VX39	114-611	498
3.20.20.70-FF-000007.faa	A0A3Q2CSU5	97-591	495
3.20.20.70-FF-000007.faa	A0A146P8J4	17-514	498
3.20.20.70-FF-000007.faa	A0A3B3S607	17-520	504
3.20.20.70-FF-000007.faa	A0A3B3QNW1	42-539	498
3.20.20.70-FF-000007.faa	A0A3B4DM75	112-609	498
3.20.20.70-FF-000007.faa	A0A3B5A5X7	43-540	498
3.20.20.70-FF-000007.faa	A0A2I4AVX4	44-541	498
3.20.20.70-FF-000007.faa	I3JZZ6	43-540	498
3.20.20.70-FF-000007.faa	A0A3Q1J975	17-514	498
3.20.20.70-FF-000007.faa	A0A3Q3FCR2	43-540	498
3.20.20.70-FF-000007.faa	A0A3B3ZI12	17-514	498
3.20.20.70-FF-000007.faa	A0A087XTG1	44-541	498
3.20.20.70-FF-000007.faa	H3DKS6	17-512	496
3.20.20.70-FF-000007.faa	A0A2D0QSL0	97-599	503
3.20.20.70-FF-000007.faa	A0A3Q2Z977	17-513	497
3.20.20.70-FF-000007.faa	A0A3Q3JDB0	43-540	498
3.20.20.70-FF-000007.faa	A0A3B4Y5E2	17-513	497
3.20.20.70-FF-000007.faa	A0A3B4UPI1	17-513	497
3.20.20.70-FF-000007.faa	A0A3Q1GJL2	44-541	498
3.20.20.70-FF-000007.faa	A0A3Q0TCW3	17-513	497
3.20.20.70-FF-000007.faa	A0A3B4GA09	17-513	497
3.20.20.70-FF-000007.faa	A0A3Q2VJE0	17-513	497
3.20.20.70-FF-000007.faa	A0A3Q3S544	43-540	498
3.20.20.70-FF-000007.faa	A0A3B1J646	98-593	496
3.20.20.70-FF-000007.faa	A0A3P8SDJ7	17-514	498
3.20.20.70-FF-000007.faa	A0A3P8R7W4	96-591	496
3.20.20.70-FF-000007.faa	A0A3Q2Q5S4	17-517	501
3.20.20.70-FF-000007.faa	A0A3Q2XBJ3	88-585	498
3.20.20.70-FF-000007.faa	A0A3P9BBM9	88-585	498
3.20.20.70-FF-000007.faa	A0A146VLZ6	89-588	500
3.20.20.70-FF-000007.faa	A0A1A7Z3Z5	83-580	498
3.20.20.70-FF-000007.faa	Q4SBU2	18-338_399-571	494
3.20.20.70-FF-000007.faa	G2R3B1	31-539	509
3.20.20.70-FF-000007.faa	A0A3S4D031	31-539	509
3.20.20.70-FF-000007.faa	G0SF13	34-542	509
3.20.20.70-FF-000007.faa	F8N4F9	27-535	509
3.20.20.70-FF-000007.faa	G2Q0Y8	31-539	509
3.20.20.70-FF-000007.faa	A0A0B0E5T9	27-535	509
3.20.20.70-FF-000007.faa	Q7SFX7	27-535	509
3.20.20.70-FF-000007.faa	F7VXM7	27-535	509
3.20.20.70-FF-000007.faa	G4U7Y7	27-535	509
3.20.20.70-FF-000007.faa	Q2HFZ3	31-539	509
3.20.20.70-FF-000007.faa	G1KMG2	17-524	508
3.20.20.70-FF-000007.faa	O14344	22-524	503
3.20.20.70-FF-000007.faa	D2CFZ3	11-513	503
3.20.20.70-FF-000007.faa	Q6C897	23-525	503
3.20.20.70-FF-000007.faa	A0A1D8NFL5	23-525	503
3.20.20.70-FF-000007.faa	A0A1D5Q0S0	62-560	499
3.20.20.70-FF-000007.faa	A0A1S2ZY09	17-509	493
3.20.20.70-FF-000007.faa	G1LDY8	25-522	498
3.20.20.70-FF-000007.faa	A0A2K5PU08	66-563	498
3.20.20.70-FF-000007.faa	A0A3B3VRP2	17-507	491
3.20.20.70-FF-000007.faa	A0A1U7U502	5-492	488
3.20.20.70-FF-000007.faa	A0A2I3MW13	92-588	497
3.20.20.70-FF-000007.faa	A0A2R9BH10	32-517	486
3.20.20.70-FF-000007.faa	A0A2Y9K2Q6	17-513	497
3.20.20.70-FF-000007.faa	M3Y524	76-573	498
3.20.20.70-FF-000007.faa	A0A2Y9RBY9	17-508	492
3.20.20.70-FF-000007.faa	A0A140T827	74-571	498
3.20.20.70-FF-000007.faa	A0A3P9LN17	17-509	493
3.20.20.70-FF-000007.faa	G3WXU5	51-533	483
3.20.20.70-FF-000007.faa	F7EBY6	66-563	498
3.20.20.70-FF-000007.faa	A0A3Q3AM20	17-509	493
3.20.20.70-FF-000007.faa	A0A2K5U6X3	85-572	488
3.20.20.70-FF-000007.faa	H0X1A4	74-571	498
3.20.20.70-FF-000007.faa	A0A2Y9NTY9	17-518	502
3.20.20.70-FF-000007.faa	A0A2I3LZI0	92-580	489
3.20.20.70-FF-000007.faa	A0A2K5P1Z9	92-580	489
3.20.20.70-FF-000007.faa	A0A1D5RJR0	80-566	487
3.20.20.70-FF-000007.faa	K7BIX9	92-589	498
3.20.20.70-FF-000007.faa	A0A2Y9T6Y1	74-566	493
3.20.20.70-FF-000007.faa	A0A340Y9E1	17-509	493
3.20.20.70-FF-000007.faa	A0A2I3SKQ3	48-530	483
3.20.20.70-FF-000007.faa	A0A452QTI9	76-574	499
3.20.20.70-FF-000007.faa	A0A2K5P1W2	48-530	483
3.20.20.70-FF-000007.faa	A0A2K5U6W4	48-530	483
3.20.20.70-FF-000007.faa	A0A2I3N1L1	48-530	483
3.20.20.70-FF-000007.faa	A0A2K6KRZ3	48-530	483
3.20.20.70-FF-000007.faa	A0A2Y9TCZ5	74-570	497
3.20.20.70-FF-000007.faa	A0A2K5F480	81-566	486
3.20.20.70-FF-000007.faa	A0A2K6BR99	93-587	495
3.20.20.70-FF-000007.faa	A0A2U3YW39	17-509	493
3.20.20.70-FF-000007.faa	A0A2Y9RH62	54-530	477
3.20.20.70-FF-000007.faa	A0A2K6BQH8	48-530	483
3.20.20.70-FF-000007.faa	F7GEG3	48-526	479
3.20.20.70-FF-000007.faa	C9J381	17-513	497
3.20.20.70-FF-000007.faa	A0A2K6FEX2	100-592	493
3.20.20.70-FF-000007.faa	G3RZ87	48-530	483
3.20.20.70-FF-000007.faa	A0A2U3ZDG7	77-574	498
3.20.20.70-FF-000007.faa	A0A452F2I9	74-571	498
3.20.20.70-FF-000007.faa	A0A3B3BMN3	94-589	496
3.20.20.70-FF-000007.faa	A0A337SMT7	130-626	497
3.20.20.70-FF-000007.faa	A0A3Q7VZR2	76-573	498
3.20.20.70-FF-000007.faa	A0A2K5F459	26-507	482
3.20.20.70-FF-000007.faa	A0A287CZ77	54-536	483
3.20.20.70-FF-000007.faa	I3LZX2	17-514	498
3.20.20.70-FF-000007.faa	H0V7E1	54-536	483
3.20.20.70-FF-000007.faa	A0A2K6S0T7	85-572	488
3.20.20.70-FF-000007.faa	A0A2K5F455	66-551	486
3.20.20.70-FF-000007.faa	A0A0D9RCH9	102-598	497
3.20.20.70-FF-000007.faa	A0A2K6BQL8	80-566	487
3.20.20.70-FF-000007.faa	A0A2K5F475	102-585	484
3.20.20.70-FF-000007.faa	A0A3Q2LUK8	74-571	498
3.20.20.70-FF-000007.faa	K7CW37	66-563	498
3.20.20.70-FF-000007.faa	A0A2U3VSF0	25-522	498
3.20.20.70-FF-000007.faa	A0A2K5PU22	48-530	483
3.20.20.70-FF-000007.faa	A0A2Y9JY93	17-514	498
3.20.20.70-FF-000007.faa	A0A452TJE6	1-491	491
3.20.20.70-FF-000007.faa	P20839	17-514	498
3.20.20.70-FF-000007.faa	A0A2K5P215	92-589	498
3.20.20.70-FF-000007.faa	A0A3Q7WMU8	77-574	498
3.20.20.70-FF-000007.faa	A0A2K6BQD5	102-598	497
3.20.20.70-FF-000007.faa	A0A455B9X3	74-569	496
3.20.20.70-FF-000007.faa	A0A2K6RVF7	62-548	487
3.20.20.70-FF-000007.faa	A0A2K6KS12	62-548	487
3.20.20.70-FF-000007.faa	F6RIF5	25-523	499
3.20.20.70-FF-000007.faa	A0A2I3N6R7	126-617	492
3.20.20.70-FF-000007.faa	A0A2K6S0K2	49-531	483
3.20.20.70-FF-000007.faa	A0A2K6KS06	102-598	497
3.20.20.70-FF-000007.faa	A0A2K6RVE3	102-598	497
3.20.20.70-FF-000007.faa	A0A383ZQF1	26-518	493
3.20.20.70-FF-000007.faa	A0A2R9BQM5	58-555	498
3.20.20.70-FF-000007.faa	A0A2K6FEW5	80-564	485
3.20.20.70-FF-000007.faa	A0A2K5P217	80-566	487
3.20.20.70-FF-000007.faa	A0A2I3MHL2	80-566	487
3.20.20.70-FF-000007.faa	W5NES6	95-593	499
3.20.20.70-FF-000007.faa	A0A2K5F490	92-575	484
3.20.20.70-FF-000007.faa	F7GE35	77-554	478
3.20.20.70-FF-000007.faa	A0A151P0G9	25-522	498
3.20.20.70-FF-000007.faa	A0A1D5R2K5	90-587	498
3.20.20.70-FF-000007.faa	A0A452QTG6	58-540	483
3.20.20.70-FF-000007.faa	L5KSH4	74-569	496
3.20.20.70-FF-000007.faa	A0A2I2YRL3	81-566	486
3.20.20.70-FF-000007.faa	A0A2K5U6Z0	75-562	488
3.20.20.70-FF-000007.faa	A0A1D5QKA3	111-605	495
3.20.20.70-FF-000007.faa	A0A337SHR5	130-627	498
3.20.20.70-FF-000007.faa	G3T168	12-509	498
3.20.20.70-FF-000007.faa	A0A2K6BQM3	92-581	490
3.20.20.70-FF-000007.faa	A0A2K5F487	66-563	498
3.20.20.70-FF-000007.faa	A0A2K6KRZ6	92-585	494
3.20.20.70-FF-000007.faa	A0A2U3VS54	76-573	498
3.20.20.70-FF-000007.faa	A0A2I3HAE5	79-574	496
3.20.20.70-FF-000007.faa	A0A3Q1GPN9	96-586	491
3.20.20.70-FF-000007.faa	F6S675	17-512	496
3.20.20.70-FF-000007.faa	A0A2K6S0T4	99-587	489
3.20.20.70-FF-000007.faa	A0A1D5QG89	90-587	498
3.20.20.70-FF-000007.faa	A0A2U3VS27	17-509	493
3.20.20.70-FF-000007.faa	A0A2K6S0U1	62-552	491
3.20.20.70-FF-000007.faa	A0A455BNY5	74-564	491
3.20.20.70-FF-000007.faa	A0A1U7R2H3	76-573	498
3.20.20.70-FF-000007.faa	A0A384DBE9	54-543	490
3.20.20.70-FF-000007.faa	A0A2K6BRB7	39-535	497
3.20.20.70-FF-000007.faa	A0A3B4Y997	96-591	496
3.20.20.70-FF-000007.faa	P50096	17-514	498
3.20.20.70-FF-000007.faa	D3ZLZ7	17-514	498
3.20.20.70-FF-000007.faa	M3XHT4	17-514	498
3.20.20.70-FF-000007.faa	A0A2K6FEX5	56-538	483
3.20.20.70-FF-000007.faa	F7EQ52	102-599	498
3.20.20.70-FF-000007.faa	G1NXB5	69-565	497
3.20.20.70-FF-000007.faa	A0A1S3FHI5	75-572	498
3.20.20.70-FF-000007.faa	G1SIV0	69-566	498
3.20.20.70-FF-000007.faa	A0A2K6BRG5	116-610	495
3.20.20.70-FF-000007.faa	A0A1L8GTM2	92-589	498
3.20.20.70-FF-000007.faa	A0A1D5Q8L6	100-598	499
3.20.20.70-FF-000007.faa	A0A3Q7WX55	76-573	498
3.20.20.70-FF-000007.faa	A0A3P8T1D4	96-590	495
3.20.20.70-FF-000007.faa	G3WXU4	73-568	496
3.20.20.70-FF-000007.faa	A0A091DB15	216-693	478
3.20.20.70-FF-000007.faa	A0A3B4EDV1	17-513	497
3.20.20.70-FF-000007.faa	A0A2I3N942	66-562	497
3.20.20.70-FF-000007.faa	F7EC43	81-566	486
3.20.20.70-FF-000007.faa	F1SML7	74-571	498
3.20.20.70-FF-000007.faa	A0A1U7QS88	75-572	498
3.20.20.70-FF-000007.faa	A0A452QTH7	83-581	499
3.20.20.70-FF-000007.faa	A0A2K5F492	17-513	497
3.20.20.70-FF-000007.faa	A0A2Y9P5P4	17-511	495
3.20.20.70-FF-000007.faa	A0A3Q7XTL0	77-574	498
3.20.20.70-FF-000007.faa	W5NXW3	49-531	483
3.20.20.70-FF-000007.faa	A0A2I3MT70	102-599	498
3.20.20.70-FF-000007.faa	A0A2K5PU19	92-589	498
3.20.20.70-FF-000007.faa	A0A2R9BHZ6	78-575	498
3.20.20.70-FF-000007.faa	A0A340YE88	25-522	498
3.20.20.70-FF-000007.faa	G1LDZ9	36-533	498
3.20.20.70-FF-000007.faa	A0A340YBD0	74-571	498
3.20.20.70-FF-000007.faa	U3KN16	69-565	497
3.20.20.70-FF-000007.faa	M3VVQ0	57-546	490
3.20.20.70-FF-000007.faa	A0A2K6BQH4	66-563	498
3.20.20.70-FF-000007.faa	A0A2K6S0H2	62-544	483
3.20.20.70-FF-000007.faa	A0A2K6KS29	81-566	486
3.20.20.70-FF-000007.faa	A0A2K6RVF4	81-566	486
3.20.20.70-FF-000007.faa	F7EQ43	66-562	497
3.20.20.70-FF-000007.faa	E2RID1	48-530	483
3.20.20.70-FF-000007.faa	A0A2I2ZGS9	92-589	498
3.20.20.70-FF-000007.faa	Q7ZWN1	17-514	498
3.20.20.70-FF-000007.faa	A0A2I2Z4L4	102-599	498
3.20.20.70-FF-000007.faa	A0A2K6KRW8	92-589	498
3.20.20.70-FF-000007.faa	A0A337S0W6	82-579	498
3.20.20.70-FF-000007.faa	A0A286XD59	17-514	498
3.20.20.70-FF-000007.faa	A0A2U3YW38	17-514	498
3.20.20.70-FF-000007.faa	H2QVB7	102-599	498
3.20.20.70-FF-000007.faa	H2PNF3	102-592	491
3.20.20.70-FF-000007.faa	A0A250Y2B7	17-514	498
3.20.20.70-FF-000007.faa	A0A2R9BQL5	43-540	498
3.20.20.70-FF-000007.faa	A0A3Q7TMQ8	58-540	483
3.20.20.70-FF-000007.faa	A0A2K6S0I6	48-530	483
3.20.20.70-FF-000007.faa	A0A2K6RVE5	66-563	498
3.20.20.70-FF-000007.faa	A0A2K5P1Z2	66-563	498
3.20.20.70-FF-000007.faa	A0A2K6KRW7	66-563	498
3.20.20.70-FF-000007.faa	F6UXH0	17-514	498
3.20.20.70-FF-000007.faa	A0A2K6BRG9	34-530	497
3.20.20.70-FF-000007.faa	A0A2K5PUB5	81-566	486
3.20.20.70-FF-000007.faa	A0A2K6BQB3	92-589	498
3.20.20.70-FF-000007.faa	A0JNA3	17-514	498
3.20.20.70-FF-000007.faa	H2M193	17-509	493
3.20.20.70-FF-000007.faa	A0A2Y9TEY7	74-571	498
3.20.20.70-FF-000007.faa	A0A2K5PU75	102-600	499
3.20.20.70-FF-000007.faa	A0A455B9E2	74-569	496
3.20.20.70-FF-000007.faa	F7BUJ2	78-574	497
3.20.20.70-FF-000007.faa	A0A1S2ZXZ8	17-514	498
3.20.20.70-FF-000007.faa	G3QMZ1	66-563	498
3.20.20.70-FF-000007.faa	A0A2I3TM38	102-592	491
3.20.20.70-FF-000007.faa	A0A1L8GTK0	23-504	482
3.20.20.70-FF-000007.faa	F7EC54	92-589	498
3.20.20.70-FF-000007.faa	A0A2Y9P2G9	17-514	498
3.20.20.70-FF-000007.faa	A0A3B4D0T5	97-593	497
3.20.20.70-FF-000007.faa	A0A452QSY0	88-577	490
3.20.20.70-FF-000007.faa	A0A2U3YWK9	25-522	498
3.20.20.70-FF-000007.faa	A0A2I3TK35	81-566	486
3.20.20.70-FF-000007.faa	A0A2K5F448	102-599	498
3.20.20.70-FF-000007.faa	A0A096NUC2	102-598	497
3.20.20.70-FF-000007.faa	A0A2K5P1Y0	102-598	497
3.20.20.70-FF-000007.faa	A0A2K6RVF1	92-588	497
3.20.20.70-FF-000007.faa	A0A2K5ZHS7	31-517	487
3.20.20.70-FF-000007.faa	F7DEU6	56-538	483
3.20.20.70-FF-000007.faa	A0A1D5R3I3	111-608	498
3.20.20.70-FF-000007.faa	A0A2K6FER7	74-571	498
3.20.20.70-FF-000007.faa	A0A2K5KGX6	32-517	486
3.20.20.70-FF-000007.faa	K7AHM1	92-588	497
3.20.20.70-FF-000007.faa	L8IQS5	98-578	481
3.20.20.70-FF-000007.faa	C8ZEF1	23-523	501
